date,load_mae_kw,load_rmse_kw,pv_mae_kw,pv_rmse_kw,actual_pv_daily_sum_kw,load_rmse_percentile,pv_rmse_percentile,combined_error_percentile,pv_daily_sum_q25_kw,eligible_pv_day,distance_to_median_score,selected_representative_day
2025-07-03,296.96522701337676,343.55108515062153,135.29873165645913,235.67336755795188,370830.7182,0.9520958083832335,0.4251497005988024,0.688622754491018,296851.2006,True,0.18862275449101795,False
2025-07-04,184.0427611991286,220.62697909089923,172.80967346365728,373.2184444396593,401485.1897,0.8053892215568862,0.8263473053892215,0.8158682634730539,296851.2006,True,0.31586826347305386,False
2025-07-05,160.25953582590586,196.783211683584,148.74918065634108,259.6480786766125,402496.5296,0.6946107784431138,0.5359281437125748,0.6152694610778443,296851.2006,True,0.1152694610778443,False
2025-07-06,157.6657975156021,194.85673264828367,228.54693965798282,403.43381372755107,368703.5586,0.6766467065868264,0.8772455089820359,0.7769461077844311,296851.2006,True,0.2769461077844311,False
2025-07-07,182.18899260034263,220.5695691238116,166.73031888315194,271.68758378092315,408515.4683,0.8023952095808383,0.5898203592814372,0.6961077844311377,296851.2006,True,0.19610778443113774,False
2025-07-08,497.21211217863896,530.6043033543442,195.33172320651533,325.24558041023005,394283.0399,0.9910179640718563,0.7215568862275449,0.8562874251497006,296851.2006,True,0.3562874251497006,False
2025-07-09,400.7997582409111,435.71357294209247,149.1408745389129,266.33772242574463,399191.87970000005,0.9880239520958084,0.5778443113772455,0.7829341317365269,296851.2006,True,0.28293413173652693,False
2025-07-10,338.91043221748487,395.7570204172347,106.6924158716671,213.78953447816636,405659.5132,0.9700598802395209,0.3263473053892216,0.6482035928143712,296851.2006,True,0.14820359281437123,False
2025-07-11,313.2061139893623,351.0914858271817,273.04424843821045,494.23326305557623,373333.8675,0.9610778443113772,0.9610778443113772,0.9610778443113772,296851.2006,True,0.4610778443113772,False
2025-07-12,231.62485468528905,269.47005765828175,110.01501098707593,208.41473627988947,385404.76660000003,0.8952095808383234,0.30538922155688625,0.6002994011976048,296851.2006,True,0.10029940119760483,False
2025-07-13,207.72166352068265,251.1559161590829,264.54607591585943,484.82375597214065,423753.8765,0.8802395209580839,0.9550898203592815,0.9176646706586826,296851.2006,True,0.4176646706586826,False
2025-07-14,215.33755869690265,261.5493654938596,145.34504482605,261.9358596270653,415528.46550000005,0.8862275449101796,0.5598802395209581,0.7230538922155689,296851.2006,True,0.22305389221556893,False
2025-07-15,505.4181327328394,544.6092603218236,230.54862072453318,460.2888612408188,400776.6725,0.9940119760479041,0.937125748502994,0.965568862275449,296851.2006,True,0.465568862275449,False
2025-07-16,293.4916807224303,346.42117065920263,126.45774332926597,227.20791856216005,409384.21199999994,0.9580838323353293,0.38323353293413176,0.6706586826347305,296851.2006,True,0.1706586826347305,False
2025-07-17,212.09181558453434,254.34473409504142,145.66338447051228,261.24053934177255,401092.4593,0.8832335329341318,0.5508982035928144,0.7170658682634731,296851.2006,True,0.21706586826347307,False
2025-07-18,151.07852127628573,193.5981133761209,226.39339239463652,412.7183875024854,374542.9506,0.6706586826347305,0.8832335329341318,0.7769461077844311,296851.2006,True,0.2769461077844311,False
2025-07-19,160.46281528068985,204.1208591315589,136.71090952371705,242.66911135596177,404290.22010000004,0.7335329341317365,0.46706586826347307,0.6002994011976048,296851.2006,True,0.10029940119760483,False
2025-07-20,171.5947175399664,211.6269966559818,118.77025796389427,199.9736720453633,399963.36329999997,0.7664670658682635,0.2754491017964072,0.5209580838323353,296851.2006,True,0.020958083832335328,False
2025-07-21,176.22536832625616,216.72602724540286,151.4938357075715,257.5806985344906,386718.4227,0.781437125748503,0.5329341317365269,0.657185628742515,296851.2006,True,0.15718562874251496,False
2025-07-22,160.36773441376286,195.87118243044748,182.26792048649457,354.49917889814793,394318.2852,0.688622754491018,0.7904191616766467,0.7395209580838323,296851.2006,True,0.23952095808383234,False
2025-07-23,145.68210253479197,186.67511849052488,157.18874862033033,277.6128211219751,391400.9192,0.6227544910179641,0.6047904191616766,0.6137724550898204,296851.2006,True,0.11377245508982037,False
2025-07-24,195.1360726993785,238.3718030426744,193.6037389994012,322.17980762752296,391714.4731,0.8502994011976048,0.7125748502994012,0.781437125748503,296851.2006,True,0.281437125748503,False
2025-07-25,196.52416364122593,245.1254710023379,122.15828954471525,204.83568515069874,395097.12069999997,0.8682634730538922,0.2844311377245509,0.5763473053892215,296851.2006,True,0.07634730538922152,False
2025-07-26,255.88525071857072,301.4327132331216,145.61451481758343,267.29198792276645,388311.5902,0.9281437125748503,0.5838323353293413,0.7559880239520957,296851.2006,True,0.25598802395209574,False
2025-07-27,301.7255041022775,344.33974294547517,145.5516547518787,273.806097488574,386550.0389,0.9550898203592815,0.592814371257485,0.7739520958083832,296851.2006,True,0.2739520958083832,False
2025-07-28,245.94797493043382,296.06670675785404,205.48473222292282,387.22687956746097,361644.72719999996,0.9251497005988024,0.8473053892215568,0.8862275449101796,296851.2006,True,0.38622754491017963,False
2025-07-29,156.18525713578583,195.7292854567394,155.08207685983774,297.5726262518104,373472.995,0.6856287425149701,0.6616766467065869,0.6736526946107785,296851.2006,True,0.17365269461077848,False
2025-07-30,144.73556969385805,179.1065170542676,171.40947339891534,344.514817796038,385926.6623,0.5838323353293413,0.7724550898203593,0.6781437125748503,296851.2006,True,0.1781437125748503,False
2025-07-31,152.4174597393676,189.4788922390732,116.82632862465039,214.00582885089742,376369.9047,0.6407185628742516,0.3323353293413174,0.48652694610778446,296851.2006,True,0.013473053892215536,False
2025-08-01,147.20420232978873,184.1153366681007,355.0794249949689,563.849782255274,428808.38659999997,0.6137724550898204,0.9790419161676647,0.7964071856287425,296851.2006,True,0.29640718562874246,False
2025-08-02,148.15620000731846,198.4503847081665,193.62365231514184,371.0966567490093,423811.31570000004,0.7095808383233533,0.8233532934131736,0.7664670658682635,296851.2006,True,0.2664670658682635,False
2025-08-03,140.91561777586048,180.26628956265432,284.07521208984093,476.10603551259436,451338.037,0.5898203592814372,0.9491017964071856,0.7694610778443114,296851.2006,True,0.2694610778443114,False
2025-08-04,149.23698697290956,183.5357973106488,98.54481207645519,161.52971908868835,437378.7112,0.6077844311377245,0.15269461077844312,0.38023952095808383,296851.2006,True,0.11976047904191617,False
2025-08-05,159.2882402643234,204.1358702593092,118.76919999153058,227.7394621513955,427837.12529999996,0.7365269461077845,0.38622754491017963,0.561377245508982,296851.2006,True,0.06137724550898205,False
2025-08-06,181.941827502127,222.15060957519805,218.7871614553205,443.9525647928891,411610.1312,0.811377245508982,0.9191616766467066,0.8652694610778443,296851.2006,True,0.3652694610778443,False
2025-08-07,178.36601854930666,223.94157958701715,123.58524083342783,240.681117152326,440776.6153,0.8143712574850299,0.45209580838323354,0.6332335329341318,296851.2006,True,0.13323353293413176,False
2025-08-08,128.6319003208803,164.9951137551288,193.49986047312507,333.384902358421,449568.2692,0.4940119760479042,0.7455089820359282,0.6197604790419162,296851.2006,True,0.11976047904191622,False
2025-08-09,136.97061848282024,168.05995001324328,164.03040010606153,298.8315804825635,428291.41650000005,0.5089820359281437,0.6646706586826348,0.5868263473053892,296851.2006,True,0.08682634730538918,False
2025-08-10,140.17459292347883,175.01074540085332,171.11130893838128,329.44552741254086,427384.95399999997,0.5598802395209581,0.7335329341317365,0.6467065868263473,296851.2006,True,0.1467065868263473,False
2025-08-11,152.93886515776808,192.79333703367124,124.87777253351435,232.1199425224817,431166.0611,0.6616766467065869,0.40119760479041916,0.531437125748503,296851.2006,True,0.03143712574850299,False
2025-08-12,140.02836422608854,176.24075706655194,194.33694583862766,332.3806261945824,413262.3183,0.562874251497006,0.7425149700598802,0.652694610778443,296851.2006,True,0.15269461077844304,False
2025-08-13,154.3504394004122,190.2168109818309,133.84096049474192,244.8241218173059,422562.1064,0.6497005988023952,0.47305389221556887,0.561377245508982,296851.2006,True,0.06137724550898205,False
2025-08-14,155.25814614563146,191.02406545408397,148.36651624168474,254.06103072577673,420058.5863,0.6526946107784432,0.5089820359281437,0.5808383233532934,296851.2006,True,0.08083832335329344,False
2025-08-15,149.8744549834587,183.91391153910357,155.58207885237172,297.3678756646269,436849.9853,0.6107784431137725,0.6586826347305389,0.6347305389221557,296851.2006,True,0.1347305389221557,False
2025-08-16,144.73015107017477,181.84190554428022,152.69714312464765,304.92116161588564,439525.4999,0.6017964071856288,0.6766467065868264,0.6392215568862276,296851.2006,True,0.13922155688622762,False
2025-08-17,156.94587285572166,192.95965035417302,139.9142789152125,247.60361349938597,433222.3373,0.6676646706586826,0.49101796407185627,0.5793413173652695,296851.2006,True,0.0793413173652695,False
2025-08-18,157.5170632396624,198.32188680884678,135.83670284440413,247.68312789606418,427896.3546,0.7035928143712575,0.4940119760479042,0.5988023952095809,296851.2006,True,0.0988023952095809,False
2025-08-19,150.6690661792655,191.977397224851,133.8703889312452,240.06827768765348,426280.93700000003,0.655688622754491,0.44610778443113774,0.5508982035928144,296851.2006,True,0.050898203592814384,False
2025-08-20,152.3606785832573,186.56693693092956,321.8048871412162,554.4888873706084,386384.1756,0.6197604790419161,0.9760479041916168,0.7979041916167664,296851.2006,True,0.2979041916167664,False
2025-08-21,127.72657819651012,168.38933137290465,146.91045757037068,255.14584908558803,414764.2825,0.5119760479041916,0.5149700598802395,0.5134730538922155,296851.2006,True,0.013473053892215536,False
2025-08-22,151.26482908908483,189.82342779626507,160.37421433284484,280.4724484617409,415806.966,0.6467065868263473,0.6197604790419161,0.6332335329341316,296851.2006,True,0.13323353293413165,False
2025-08-23,133.28595153690017,173.64515477245817,132.27557588040247,261.5054498086356,403002.84050000005,0.5449101796407185,0.5538922155688623,0.5494011976047903,296851.2006,True,0.04940119760479034,False
2025-08-24,146.58893721334354,185.88823235954843,218.83621219911868,425.40013598761965,428006.8915,0.6167664670658682,0.8982035928143712,0.7574850299401197,296851.2006,True,0.2574850299401197,False
